CODE_COM_INSEE;LIB_COM;DATE_DEB_INSEE;DATE_FIN_INSEE
55537;VAUX-DEVANT-DAMLOUP;01/01/1900;31/12/1999
55537;VAUX-DEVANT-DAMLOUP;01/01/2000;
55540;VAUX-LES-PALAMEIX;01/01/1900;31/12/1999
55540;VAUX-LES-PALAMEIX;01/01/2000;
55541;VAVINCOURT;01/01/1900;31/12/1999
55541;VAVINCOURT;01/01/2000;
55542;VEEL;01/01/1900;31/12/1972
55543;VELAINES;01/01/1900;31/12/1999
55543;VELAINES;01/01/2000;
55544;VELOSNES;01/01/1900;31/12/1999
55544;VELOSNES;01/01/2000;
55545;VERDUN;01/01/1900;31/12/1999
55545;VERDUN;01/01/2000;
55546;VERNEUIL-GRAND;01/01/1900;31/12/1999
55546;VERNEUIL-GRAND;01/01/2000;
55547;VERNEUIL-PETIT;01/01/1900;31/12/1999
55547;VERNEUIL-PETIT;01/01/2000;
55548;VERTUZEY/EUVILLE;01/01/1900;31/12/1999
55548;VERTUZEY/EUVILLE;01/01/2000;
55549;VERY;01/01/1900;31/12/1999
55549;VERY;01/01/2000;
55550;VIEVILLE/VIGNEULLES-LES-HA;01/01/1900;31/12/1999
55550;VIEVILLE/VIGNEULLES-LES-HA;01/01/2000;
55551;VIGNEULLES-LES-HATTONCHATE;01/01/1900;31/12/1999
55551;VIGNEULLES-LES-HATTONCHATE;01/01/2000;
55552;VIGNEUL-SOUS-MONTMEDY;01/01/1900;31/12/1999
55552;VIGNEUL-SOUS-MONTMEDY;01/01/2000;
55553;VIGNOT;01/01/1900;31/12/1999
55553;VIGNOT;01/01/2000;
55554;VILLECLOYE;01/01/1900;31/12/1999
55554;VILLECLOYE;01/01/2000;
55555;VILLE-DEVANT-BELRAIN;01/01/1900;31/12/1999
55555;VILLE-DEVANT-BELRAIN;01/01/2000;
55556;VILLE-DEVANT-CHAUMONT;01/01/1900;31/12/1999
55556;VILLE-DEVANT-CHAUMONT;01/01/2000;
55557;VILLE-EN-WOEVRE;01/01/1900;31/12/1999
55557;VILLE-EN-WOEVRE;01/01/2000;
55559;VILLEROY-SUR-MEHOLLE;01/01/1900;31/12/1999
55559;VILLEROY-SUR-MEHOLLE;01/01/2000;
55560;VILLERS-AUX-VENTS;01/01/1900;31/12/1999
55560;VILLERS-AUX-VENTS;01/01/2000;
55561;VILLERS-DEVANT-DUN;01/01/1900;31/12/1999
55561;VILLERS-DEVANT-DUN;01/01/2000;
55562;VILLERS-LE-SEC;01/01/1900;31/12/1999
55562;VILLERS-LE-SEC;01/01/2000;
55563;VILLERS-LES-MANGIENNES;01/01/1900;31/12/1999
55563;VILLERS-LES-MANGIENNES;01/01/2000;
55565;VILLERS-SOUS-PAREID;01/01/1900;31/12/1999
55565;VILLERS-SOUS-PAREID;01/01/2000;
55566;VILLERS-SUR-MEUSE;01/01/1900;31/12/1999
55566;VILLERS-SUR-MEUSE;01/01/2000;
55567;VILLE-SUR-COUSANCES;01/01/1900;31/12/1999
55567;VILLE-SUR-COUSANCES;01/01/2000;
55568;VILLE-SUR-SAULX;01/01/1900;31/12/1999
55568;VILLE-SUR-SAULX;01/01/2000;
55569;VILLOTTE-DEVANT-LOUPPY;01/01/1900;31/12/1999
55569;VILLOTTE-DEVANT-LOUPPY;01/01/2000;
55570;VILLOTTE-SUR-AIRE;01/01/1900;31/12/1999
55570;VILLOTTE-SUR-AIRE;01/01/2000;
55571;VILOSNES-HARAUMONT;01/01/1900;31/12/1999
55571;VILOSNES-HARAUMONT;01/01/2000;
55572;VITTARVILLE;01/01/1900;31/12/1999
55572;VITTARVILLE;01/01/2000;
55573;VOID-VACON;01/01/1900;31/12/1999
55573;VOID-VACON;01/01/2000;
55574;VOUTHON-BAS;01/01/1900;31/12/1999
55574;VOUTHON-BAS;01/01/2000;
55575;VOUTHON-HAUT;01/01/1900;31/12/1999
55575;VOUTHON-HAUT;01/01/2000;
55577;WALY;01/01/1900;31/12/1999
55577;WALY;01/01/2000;
55578;WARCQ;01/01/1900;31/12/1999
55578;WARCQ;01/01/2000;
55579;WATRONVILLE;01/01/1900;31/12/1999
55579;WATRONVILLE;01/01/2000;
55580;WAVRILLE;01/01/1900;31/12/1999
55580;WAVRILLE;01/01/2000;
55581;WILLERONCOURT;01/01/1900;31/12/1999
55581;WILLERONCOURT;01/01/2000;
55582;WISEPPE;01/01/1900;31/12/1999
55582;WISEPPE;01/01/2000;
55583;WOEL;01/01/1900;31/12/1999
55583;WOEL;01/01/2000;
55584;WOIMBEY;01/01/1900;31/12/1999
55584;WOIMBEY;01/01/2000;
55586;XIVRAY-ET-MARVOISIN;01/01/1900;31/12/1999
55586;XIVRAY-ET-MARVOISIN;01/01/2000;
56001;ALLAIRE;01/01/1900;31/12/1999
56001;ALLAIRE;01/01/2000;
56002;AMBON;01/01/1900;31/12/1999
56002;AMBON;01/01/2000;
56003;ARRADON;01/01/1900;31/12/1999
56003;ARRADON;01/01/2000;
56004;ARZAL;01/01/1900;31/12/1999
56004;ARZAL;01/01/2000;
56005;ARZON;01/01/1900;31/12/1999
56005;ARZON;01/01/2000;
56006;AUGAN;01/01/1900;31/12/1999
56006;AUGAN;01/01/2000;
56007;AURAY;01/01/1900;31/12/1999
56007;AURAY;01/01/2000;
56008;BADEN;01/01/1900;31/12/1999
56008;BADEN;01/01/2000;
56009;BANGOR;01/01/1900;31/12/1999
56009;BANGOR;01/01/2000;
56010;BAUD;01/01/1900;31/12/1999
56010;BAUD;01/01/2000;
56011;BEGANNE;01/01/1900;31/12/1999
56011;BEGANNE;01/01/2000;
56012;BEIGNON;01/01/1900;31/12/1999
56012;BEIGNON;01/01/2000;
56013;BELZ;01/01/1900;31/12/1999
56013;BELZ;01/01/2000;
56014;BERNE;01/01/1900;31/12/1999
56014;BERNE;01/01/2000;
56015;BERRIC;01/01/1900;31/12/1999
56015;BERRIC;01/01/2000;
56016;BIEUZY;01/01/1900;31/12/1999
56016;BIEUZY;01/01/2000;
56017;BIGNAN;01/01/1900;31/12/1999
56017;BIGNAN;01/01/2000;
56018;BILLIERS;01/01/1900;31/12/1999
56018;BILLIERS;01/01/2000;
56019;BILLIO;01/01/1900;31/12/1999
56019;BILLIO;01/01/2000;
56020;BOHAL;01/01/1900;31/12/1999
56020;BOHAL;01/01/2000;
56021;BRANDERION;01/01/1900;31/12/1999
56021;BRANDERION;01/01/2000;
56022;BRANDIVY;01/01/1900;31/12/1999
56022;BRANDIVY;01/01/2000;
56023;BRECH;01/01/1900;31/12/1999
56023;BRECH;01/01/2000;
56024;BREHAN;01/01/1900;31/12/1999
56024;BREHAN;01/01/2000;
56025;BRIGNAC;01/01/1900;31/12/1999
56025;BRIGNAC;01/01/2000;
56026;BUBRY;01/01/1900;31/12/1999
56026;BUBRY;01/01/2000;
56027;BULEON;01/01/1900;31/12/1999
56027;BULEON;01/01/2000;
56028;CADEN;01/01/1900;31/12/1999
56028;CADEN;01/01/2000;
56029;CALAN;01/01/1900;31/12/1999
56029;CALAN;01/01/2000;
56030;CAMOEL;01/01/1900;31/12/1999
56030;CAMOEL;01/01/2000;
56031;CAMORS;01/01/1900;31/12/1999
56031;CAMORS;01/01/2000;
56032;CAMPENEAC;01/01/1900;31/12/1999
56032;CAMPENEAC;01/01/2000;
56033;CARENTOIR;01/01/1900;31/12/1999
56033;CARENTOIR;01/01/2000;
56034;CARNAC;01/01/1900;31/12/1999
56034;CARNAC;01/01/2000;
56035;CARO;01/01/1900;31/12/1999
56035;CARO;01/01/2000;
56036;CAUDAN;01/01/1900;31/12/1999
56036;CAUDAN;01/01/2000;
56037;CHAPELLE;01/01/1900;31/12/1999
56037;CHAPELLE;01/01/2000;31/12/2015
56038;CHAPELLE-GACELINE;01/01/1900;31/12/1999
56038;CHAPELLE-GACELINE;01/01/2000;
56039;CHAPELLE-NEUVE;01/01/1900;31/12/1999
56039;CHAPELLE-NEUVE;01/01/2000;
56040;CLEGUER;01/01/1900;31/12/1999
56040;CLEGUER;01/01/2000;
56041;CLEGUEREC;01/01/1900;31/12/1999
56041;CLEGUEREC;01/01/2000;
56042;COLPO;01/01/1900;31/12/1999
56042;COLPO;01/01/2000;
56043;CONCORET;01/01/1900;31/12/1999
56043;CONCORET;01/01/2000;
56044;COURNON;01/01/1900;31/12/1999
56044;COURNON;01/01/2000;
56045;COURS;01/01/1900;31/12/1999
56045;COURS;01/01/2000;
56046;CRACH;01/01/1900;31/12/1999
56046;CRACH;01/01/2000;
56047;CREDIN;01/01/1900;31/12/1999
56047;CREDIN;01/01/2000;
56048;CROISTY;01/01/1900;31/12/1999
56048;CROISTY;01/01/2000;
56049;CROIXANVEC;01/01/1900;31/12/1999
56049;CROIXANVEC;01/01/2000;
56050;CROIX-HELLEAN;01/01/1900;31/12/1999
56050;CROIX-HELLEAN;01/01/2000;
56051;CRUGUEL;01/01/1900;31/12/1999
56051;CRUGUEL;01/01/2000;
56052;DAMGAN;01/01/1900;31/12/1999
56052;DAMGAN;01/01/2000;
56053;ELVEN;01/01/1900;31/12/1999
56053;ELVEN;01/01/2000;
56054;ERDEVEN;01/01/1900;31/12/1999
56054;ERDEVEN;01/01/2000;
56055;ETEL;01/01/1900;31/12/1999
56055;ETEL;01/01/2000;
56056;EVRIGUET;01/01/1900;31/12/1999
56056;EVRIGUET;01/01/2000;
56057;FAOUET;01/01/1900;31/12/1999
56057;FAOUET;01/01/2000;
56058;FEREL;01/01/1900;31/12/1999
56058;FEREL;01/01/2000;
56059;FORGES;01/01/1900;31/12/1999
56059;FORGES;01/01/2000;
56060;FOUGERETS;01/01/1900;31/12/1999
56060;FOUGERETS;01/01/2000;
56061;GACILLY;01/01/1900;31/12/1999
56061;GACILLY;01/01/2000;
56062;GAVRES;01/01/1900;31/12/1999
56062;GAVRES;01/01/2000;
56063;GESTEL;01/01/1900;31/12/1999
56063;GESTEL;01/01/2000;
56064;GLENAC;01/01/1900;31/12/1999
56064;GLENAC;01/01/2000;
56065;GOURHEL;01/01/1900;31/12/1999
56065;GOURHEL;01/01/2000;
56066;GOURIN;01/01/1900;31/12/1999
56066;GOURIN;01/01/2000;
56067;GRAND-CHAMP;01/01/1900;31/12/1999
56067;GRAND-CHAMP;01/01/2000;
56068;GREE-SAINT-LAURENT;01/01/1900;31/12/1999
56068;GREE-SAINT-LAURENT;01/01/2000;
56069;GROIX;01/01/1900;31/12/1999
56069;GROIX;01/01/2000;
56070;GUEGON;01/01/1900;31/12/1999
56070;GUEGON;01/01/2000;
56071;GUEHENNO;01/01/1900;31/12/1999
56071;GUEHENNO;01/01/2000;
56072;GUELTAS;01/01/1900;31/12/1999
56072;GUELTAS;01/01/2000;
56073;GUEMENE-SUR-SCORFF;01/01/1900;31/12/1999
56073;GUEMENE-SUR-SCORFF;01/01/2000;
56074;GUENIN;01/01/1900;31/12/1999
56074;GUENIN;01/01/2000;
56075;GUER;01/01/1900;31/12/1999
56075;GUER;01/01/2000;
56076;GUERN;01/01/1900;31/12/1999
56076;GUERN;01/01/2000;
56077;GUERNO;01/01/1900;31/12/1999
56077;GUERNO;01/01/2000;
56078;GUIDEL;01/01/1900;31/12/1999
56078;GUIDEL;01/01/2000;
56079;GUILLAC;01/01/1900;31/12/1999
56079;GUILLAC;01/01/2000;
56080;GUILLIERS;01/01/1900;31/12/1999
56080;GUILLIERS;01/01/2000;
56081;GUISCRIFF;01/01/1900;31/12/1999
56081;GUISCRIFF;01/01/2000;
56082;HELLEAN;01/01/1900;31/12/1999
56082;HELLEAN;01/01/2000;
56083;HENNEBONT;01/01/1900;31/12/1999
56083;HENNEBONT;01/01/2000;
56084;HEZO;01/01/1900;31/12/1999
56084;HEZO;01/01/2000;
56085;HOEDIC;01/01/1900;31/12/1999
56085;HOEDIC;01/01/2000;
56086;ILE-D'HOUAT;01/01/1900;31/12/1999
56086;ILE-D'HOUAT;01/01/2000;
56087;ILE-AUX-MOINES;01/01/1900;31/12/1999
56087;ILE-AUX-MOINES;01/01/2000;
56088;ILE-D'ARZ;01/01/1900;31/12/1999
56088;ILE-D'ARZ;01/01/2000;
56089;INGUINIEL;01/01/1900;31/12/1999
56089;INGUINIEL;01/01/2000;
56090;INZINZAC-LOCHRIST;01/01/1900;31/12/1999
56090;INZINZAC-LOCHRIST;01/01/2000;
56091;JOSSELIN;01/01/1900;31/12/1999
56091;JOSSELIN;01/01/2000;
56092;KERFOURN;01/01/1900;31/12/1999
56092;KERFOURN;01/01/2000;
56093;KERGRIST;01/01/1900;31/12/1999
56093;KERGRIST;01/01/2000;
56094;KERVIGNAC;01/01/1900;31/12/1999
56094;KERVIGNAC;01/01/2000;
56095;KERYADO/LORIENT;01/01/1900;31/12/1999
56095;KERYADO/LORIENT;01/01/2000;
56096;LANDAUL;01/01/1900;31/12/1999
56096;LANDAUL;01/01/2000;
56097;LANDEVANT;01/01/1900;31/12/1999
56097;LANDEVANT;01/01/2000;
56098;LANESTER;01/01/1900;31/12/1999
56098;LANESTER;01/01/2000;
56099;LANGOELAN;01/01/1900;31/12/1999
56099;LANGOELAN;01/01/2000;
56100;LANGONNET;01/01/1900;31/12/1999
56100;LANGONNET;01/01/2000;
56101;LANGUIDIC;01/01/1900;31/12/1999
56101;LANGUIDIC;01/01/2000;
56102;LANOUEE;01/01/1900;31/12/1999
56102;LANOUEE;01/01/2000;
56103;LANTILLAC;01/01/1900;31/12/1999
56103;LANTILLAC;01/01/2000;
56104;LANVAUDAN;01/01/1900;31/12/1999
56104;LANVAUDAN;01/01/2000;
56105;LANVENEGEN;01/01/1900;31/12/1999
56105;LANVENEGEN;01/01/2000;
56106;LARMOR-BADEN;01/01/1900;31/12/1999
56106;LARMOR-BADEN;01/01/2000;
56107;LARMOR-PLAGE;01/01/1900;31/12/1999
56107;LARMOR-PLAGE;01/01/2000;
56108;LARRE;01/01/1900;31/12/1999
56108;LARRE;01/01/2000;
56109;LAUZACH;01/01/1900;31/12/1999
56109;LAUZACH;01/01/2000;
56110;LIGNOL;01/01/1900;31/12/1999
56110;LIGNOL;01/01/2000;
56111;LIMERZEL;01/01/1900;31/12/1999
56111;LIMERZEL;01/01/2000;
56112;LIZIO;01/01/1900;31/12/1999
56112;LIZIO;01/01/2000;
56113;LOCMALO;01/01/1900;31/12/1999
56113;LOCMALO;01/01/2000;
56114;LOCMARIA;01/01/1900;31/12/1999
56114;LOCMARIA;01/01/2000;
56115;LOCMARIA-GRAND-CHAMP;01/01/1900;31/12/1999
56115;LOCMARIA-GRAND-CHAMP;01/01/2000;
56116;LOCMARIAQUER;01/01/1900;31/12/1999
56116;LOCMARIAQUER;01/01/2000;
56117;LOCMINE;01/01/1900;31/12/1999
56117;LOCMINE;01/01/2000;
56118;LOCMIQUELIC;01/01/1900;31/12/1999
56118;LOCMIQUELIC;01/01/2000;
56119;LOCOAL-MENDON;01/01/1900;31/12/1999
56119;LOCOAL-MENDON;01/01/2000;
56120;LOCQUELTAS;01/01/1900;31/12/1999
56120;LOCQUELTAS;01/01/2000;
56121;LORIENT;01/01/1900;31/12/1999
56121;LORIENT;01/01/2000;
56122;LOYAT;01/01/1900;31/12/1999
56122;LOYAT;01/01/2000;
56123;MALANSAC;01/01/1900;31/12/1999
56123;MALANSAC;01/01/2000;
56124;MALESTROIT;01/01/1900;31/12/1999
56124;MALESTROIT;01/01/2000;
56125;MALGUENAC;01/01/1900;31/12/1999
56125;MALGUENAC;01/01/2000;
56126;MARZAN;01/01/1900;31/12/1999
56126;MARZAN;01/01/2000;
56127;MAURON;01/01/1900;31/12/1999
56127;MAURON;01/01/2000;
56128;MELRAND;01/01/1900;31/12/1999
56128;MELRAND;01/01/2000;
56129;MENEAC;01/01/1900;31/12/1999
56129;MENEAC;01/01/2000;
56130;MERLEVENEZ;01/01/1900;31/12/1999
56130;MERLEVENEZ;01/01/2000;
56131;MESLAN;01/01/1900;31/12/1999
56131;MESLAN;01/01/2000;
56132;MEUCON;01/01/1900;31/12/1999
56132;MEUCON;01/01/2000;
56133;MISSIRIAC;01/01/1900;31/12/1999
56133;MISSIRIAC;01/01/2000;
56134;MOHON;01/01/1900;31/12/1999
56134;MOHON;01/01/2000;
56135;MOLAC;01/01/1900;31/12/1999
56135;MOLAC;01/01/2000;
56136;MONTENEUF;01/01/1900;31/12/1999
56136;MONTENEUF;01/01/2000;
56137;MONTERBLANC;01/01/1900;31/12/1999
56137;MONTERBLANC;01/01/2000;
56138;MONTERREIN;01/01/1900;31/12/1999
56138;MONTERREIN;01/01/2000;
56139;MONTERTELOT;01/01/1900;31/12/1999
56139;MONTERTELOT;01/01/2000;
56140;MOREAC;01/01/1900;31/12/1999
56140;MOREAC;01/01/2000;
56141;MOUSTOIR-AC;01/01/1900;31/12/1999
56141;MOUSTOIR-AC;01/01/2000;
56142;MOUSTOIR-REMUNGOL;01/01/1900;31/12/1999
56142;MOUSTOIR-REMUNGOL;01/01/2000;31/12/2015
56143;MUZILLAC;01/01/1900;31/12/1999
56143;MUZILLAC;01/01/2000;
56144;EVELLYS;01/01/2016;
56144;NAIZIN;01/01/1900;31/12/1999
56144;NAIZIN;01/01/2000;31/12/2015
56145;NEANT-SUR-YVEL;01/01/1900;31/12/1999
56145;NEANT-SUR-YVEL;01/01/2000;
56146;NEULLIAC;01/01/1900;31/12/1999
56146;NEULLIAC;01/01/2000;
56147;NIVILLAC;01/01/1900;31/12/1999
56147;NIVILLAC;01/01/2000;
56148;NOSTANG;01/01/1900;31/12/1999
56148;NOSTANG;01/01/2000;
56149;NOYAL-MUZILLAC;01/01/1900;31/12/1999
56149;NOYAL-MUZILLAC;01/01/2000;
56150;NOYALO;01/01/1900;31/12/1999
56150;NOYALO;01/01/2000;31/12/2015
56151;NOYAL-PONTIVY;01/01/1900;31/12/1999
56151;NOYAL-PONTIVY;01/01/2000;
56152;PALAIS;01/01/1900;31/12/1999
56152;PALAIS;01/01/2000;
56153;PEAULE;01/01/1900;31/12/1999
56153;PEAULE;01/01/2000;
56154;PEILLAC;01/01/1900;31/12/1999
56154;PEILLAC;01/01/2000;
56155;PENESTIN;01/01/1900;31/12/1999
56155;PENESTIN;01/01/2000;
56156;PERSQUEN;01/01/1900;31/12/1999
56156;PERSQUEN;01/01/2000;
56157;PLAUDREN;01/01/1900;31/12/1999
56157;PLAUDREN;01/01/2000;
56158;PLESCOP;01/01/1900;31/12/1999
56158;PLESCOP;01/01/2000;
56159;PLEUCADEUC;01/01/1900;31/12/1999
56159;PLEUCADEUC;01/01/2000;
56160;PLEUGRIFFET;01/01/1900;31/12/1999
56160;PLEUGRIFFET;01/01/2000;
56161;PLOEMEL;01/01/1900;31/12/1999
56161;PLOEMEL;01/01/2000;
56162;PLOEMEUR;01/01/1900;31/12/1999
56162;PLOEMEUR;01/01/2000;
56163;PLOERDUT;01/01/1900;31/12/1999
56163;PLOERDUT;01/01/2000;
56164;PLOEREN;01/01/1900;31/12/1999
56164;PLOEREN;01/01/2000;
56165;PLOERMEL;01/01/1900;31/12/1999
56165;PLOERMEL;01/01/2000;
56166;PLOUAY;01/01/1900;31/12/1999
56166;PLOUAY;01/01/2000;
56167;PLOUGOUMELEN;01/01/1900;31/12/1999
56167;PLOUGOUMELEN;01/01/2000;
56168;PLOUHARNEL;01/01/1900;31/12/1999
56168;PLOUHARNEL;01/01/2000;
56169;PLOUHINEC;01/01/1900;31/12/1999
56169;PLOUHINEC;01/01/2000;
56170;PLOURAY;01/01/1900;31/12/1999
56170;PLOURAY;01/01/2000;
56171;PLUHERLIN;01/01/1900;31/12/1999
56171;PLUHERLIN;01/01/2000;
56172;PLUMELEC;01/01/1900;31/12/1999
56172;PLUMELEC;01/01/2000;
56173;PLUMELIAU;01/01/1900;31/12/1999
56173;PLUMELIAU;01/01/2000;
56174;PLUMELIN;01/01/1900;31/12/1999
56174;PLUMELIN;01/01/2000;
56175;PLUMERGAT;01/01/1900;31/12/1999
56175;PLUMERGAT;01/01/2000;
56176;PLUNERET;01/01/1900;31/12/1999
56176;PLUNERET;01/01/2000;
56177;PLUVIGNER;01/01/1900;31/12/1999
56177;PLUVIGNER;01/01/2000;
56178;PONTIVY;01/01/1900;31/12/1999
56178;PONTIVY;01/01/2000;
56179;PONT-SCORFF;01/01/1900;31/12/1999
56179;PONT-SCORFF;01/01/2000;
56180;PORCARO;01/01/1900;31/12/1999
56180;PORCARO;01/01/2000;
56181;PORT-LOUIS;01/01/1900;31/12/1999
56181;PORT-LOUIS;01/01/2000;
56182;PRIZIAC;01/01/1900;31/12/1999
56182;PRIZIAC;01/01/2000;
56183;QUELNEUC;01/01/1900;31/12/1999
56183;QUELNEUC;01/01/2000;
56184;QUESTEMBERT;01/01/1900;31/12/1999
56184;QUESTEMBERT;01/01/2000;
56185;QUEVEN;01/01/1900;31/12/1999
56185;QUEVEN;01/01/2000;
56186;QUIBERON;01/01/1900;31/12/1999
56186;QUIBERON;01/01/2000;
56187;QUILY;01/01/1900;31/12/1999
56187;QUILY;01/01/2000;31/12/2015
56188;QUISTINIC;01/01/1900;31/12/1999
56188;QUISTINIC;01/01/2000;
56189;RADENAC;01/01/1900;31/12/1999
56189;RADENAC;01/01/2000;
56190;REGUINY;01/01/1900;31/12/1999
56190;REGUINY;01/01/2000;
56191;REMINIAC;01/01/1900;31/12/1999
56191;REMINIAC;01/01/2000;
56192;REMUNGOL;01/01/1900;31/12/1999
56192;REMUNGOL;01/01/2000;31/12/2015
56193;RIANTEC;01/01/1900;31/12/1999
56193;RIANTEC;01/01/2000;
56194;RIEUX;01/01/1900;31/12/1999
56194;RIEUX;01/01/2000;
56195;ROCHE-BERNARD;01/01/1900;31/12/1999
56195;ROCHE-BERNARD;01/01/2000;
56196;ROCHEFORT-EN-TERRE;01/01/1900;31/12/1999
56196;ROCHEFORT-EN-TERRE;01/01/2000;
56197;ROC-SAINT-ANDRE;01/01/1900;31/12/1999
56197;ROC-SAINT-ANDRE;01/01/2000;31/12/2015
56197;VAL D OUST;01/01/2016;
56198;ROHAN;01/01/1900;31/12/1999
56198;ROHAN;01/01/2000;
56199;ROUDOUALLEC;01/01/1900;31/12/1999
56199;ROUDOUALLEC;01/01/2000;
56200;RUFFIAC;01/01/1900;31/12/1999
56200;RUFFIAC;01/01/2000;
56201;SAINT;01/01/1900;31/12/1999
56201;SAINT;01/01/2000;
56202;SAINT-ABRAHAM;01/01/1900;31/12/1999
56202;SAINT-ABRAHAM;01/01/2000;
56203;SAINT-AIGNAN;01/01/1900;31/12/1999
56203;SAINT-AIGNAN;01/01/2000;
56204;SAINT-ALLOUESTRE;01/01/1900;31/12/1999
56204;SAINT-ALLOUESTRE;01/01/2000;
56205;SAINT-ARMEL;01/01/1900;31/12/1999
56205;SAINT-ARMEL;01/01/2000;
56206;SAINT-AVE;01/01/1900;31/12/1999
56206;SAINT-AVE;01/01/2000;
56207;SAINT-BARTHELEMY;01/01/1900;31/12/1999
56207;SAINT-BARTHELEMY;01/01/2000;
56208;SAINT-BRIEUC-DE-MAURON;01/01/1900;31/12/1999
56208;SAINT-BRIEUC-DE-MAURON;01/01/2000;
56209;SAINTE-BRIGITTE;01/01/1900;31/12/1999
56209;SAINTE-BRIGITTE;01/01/2000;
56210;SAINT-CARADEC-TREGOMEL;01/01/1900;31/12/1999
56210;SAINT-CARADEC-TREGOMEL;01/01/2000;
56211;SAINT-CONGARD;01/01/1900;31/12/1999
56211;SAINT-CONGARD;01/01/2000;
56212;SAINT-DOLAY;01/01/1900;31/12/1999
56212;SAINT-DOLAY;01/01/2000;
56213;SAINT-GERAND;01/01/1900;31/12/1999
56213;SAINT-GERAND;01/01/2000;
56214;SAINT-GILDAS-DE-RHUYS;01/01/1900;31/12/1999
56214;SAINT-GILDAS-DE-RHUYS;01/01/2000;
56215;SAINT-GONNERY;01/01/1900;31/12/1999
56215;SAINT-GONNERY;01/01/2000;
56216;SAINT-GORGON;01/01/1900;31/12/1999
56216;SAINT-GORGON;01/01/2000;
56218;SAINT-GRAVE;01/01/1900;31/12/1999
56218;SAINT-GRAVE;01/01/2000;
56219;SAINT-GUYOMARD;01/01/1900;31/12/1999
56219;SAINT-GUYOMARD;01/01/2000;
56220;SAINTE-HELENE;01/01/1900;31/12/1999
56220;SAINTE-HELENE;01/01/2000;
56221;SAINT-JACUT-LES-PINS;01/01/1900;31/12/1999
56221;SAINT-JACUT-LES-PINS;01/01/2000;
56222;SAINT-JEAN-BREVELAY;01/01/1900;31/12/1999
56222;SAINT-JEAN-BREVELAY;01/01/2000;
56223;SAINT-JEAN-LA-POTERIE;01/01/1900;31/12/1999
56223;SAINT-JEAN-LA-POTERIE;01/01/2000;
56224;SAINT-LAURENT;01/01/1900;31/12/1999
56224;SAINT-LAURENT;01/01/2000;
56225;SAINT-LERY;01/01/1900;31/12/1999
56225;SAINT-LERY;01/01/2000;
56226;SAINT-MALO-DE-BEIGNON;01/01/1900;31/12/1999
56226;SAINT-MALO-DE-BEIGNON;01/01/2000;
56227;SAINT-MALO-DES-TROIS-FONTA;01/01/1900;31/12/1999
56227;SAINT-MALO-DES-TROIS-FONTA;01/01/2000;
56228;SAINT-MARCEL;01/01/1900;31/12/1999
56228;SAINT-MARCEL;01/01/2000;
56229;SAINT-MARTIN;01/01/1900;31/12/1999
56229;SAINT-MARTIN;01/01/2000;
56230;SAINT-NICOLAS-DU-TERTRE;01/01/1900;31/12/1999
56230;SAINT-NICOLAS-DU-TERTRE;01/01/2000;
56231;SAINT-NOLFF;01/01/1900;31/12/1999
56231;SAINT-NOLFF;01/01/2000;
56232;SAINT-PERREUX;01/01/1900;31/12/1999
56232;SAINT-PERREUX;01/01/2000;
56233;SAINT-PHILIBERT;01/01/1900;31/12/1999
56233;SAINT-PHILIBERT;01/01/2000;
56234;SAINT-PIERRE-QUIBERON;01/01/1900;31/12/1999
56234;SAINT-PIERRE-QUIBERON;01/01/2000;
56235;ST SAMSON / ROHAN;01/01/1900;31/12/1999
56235;ST SAMSON / ROHAN;01/01/2000;
56236;SAINT-SERVANT;01/01/1900;31/12/1999
56236;SAINT-SERVANT;01/01/2000;
56237;SAINT-THURIAU;01/01/1900;31/12/1999
56237;SAINT-THURIAU;01/01/2000;
56238;SAINT-TUGDUAL;01/01/1900;31/12/1999
56238;SAINT-TUGDUAL;01/01/2000;
56239;SAINT-VINCENT-SUR-OUST;01/01/1900;31/12/1999
56239;SAINT-VINCENT-SUR-OUST;01/01/2000;
56240;SARZEAU;01/01/1900;31/12/1999
56240;SARZEAU;01/01/2000;
56241;SAUZON;01/01/1900;31/12/1999
56241;SAUZON;01/01/2000;
56242;SEGLIEN;01/01/1900;31/12/1999
56242;SEGLIEN;01/01/2000;
56243;SENE;01/01/1900;31/12/1999
56243;SENE;01/01/2000;
56244;SERENT;01/01/1900;31/12/1999
56244;SERENT;01/01/2000;
56245;SILFIAC;01/01/1900;31/12/1999
56245;SILFIAC;01/01/2000;
56246;SOURN;01/01/1900;31/12/1999
56246;SOURN;01/01/2000;
56247;SULNIAC;01/01/1900;31/12/1999
56247;SULNIAC;01/01/2000;
56248;SURZUR;01/01/1900;31/12/1999
56248;SURZUR;01/01/2000;
56249;TAUPONT;01/01/1900;31/12/1999
56249;TAUPONT;01/01/2000;
56250;THEHILLAC;01/01/1900;31/12/1999
56250;THEHILLAC;01/01/2000;
56251;THEIX;01/01/1900;31/12/1999
56251;THEIX;01/01/2000;31/12/2015
56251;THEIX-NOYALO;01/01/2016;
56252;TOUR-DU-PARC;01/01/1900;31/12/1999
56252;TOUR-DU-PARC;01/01/2000;
56253;TREAL;01/01/1900;31/12/1999
56253;TREAL;01/01/2000;
56254;TREDION;01/01/1900;31/12/1999
56254;TREDION;01/01/2000;
56255;TREFFLEAN;01/01/1900;31/12/1999
56255;TREFFLEAN;01/01/2000;
